ORDER_ID,CUSTOMER_ID,ORDER_DATE,TOTAL_AMOUNT,DISCOUNT_AMOUNT,TAX_AMOUNT,STATUS,CREATED_AT
1013,114,2025-02-19,0,27.11,16.74,COMPLETED,2025-12-22 08:20:54.0
1014,115,2025-02-11,0,45.39,4.22,COMPLETED,2025-10-08 01:48:14.0
1015,116,2025-10-25,0,16.7,18.88,PENDING,2025-03-16 05:52:58.0
1016,117,2025-07-23,0,39.43,24.53,COMPLETED,2025-04-27 02:32:35.0
1017,118,2025-02-08,0,33.58,20.19,COMPLETED,2025-06-12 10:52:50.0
1018,119,2025-06-08,0,37.37,14.92,COMPLETED,2025-12-26 11:55:06.0
1019,120,2025-02-22,0,41.91,9.17,COMPLETED,2025-07-13 08:40:59.0
1020,121,2025-08-19,0,23.83,5.96,CANCELLED,2025-08-24 12:19:48.0
1021,122,2025-05-25,0,35.03,3.37,COMPLETED,2025-08-29 09:07:43.0
1022,123,2025-10-14,0,19.03,22.63,COMPLETED,2025-02-19 12:16:53.0
1023,124,2025-04-30,0,20.1,11.53,COMPLETED,2025-12-24 01:35:35.0
1024,125,2025-03-04,0,15.64,1.75,COMPLETED,2025-09-02 04:39:37.0
1025,126,2025-10-13,0,18.11,7.22,PENDING,2025-03-29 01:24:21.0
1026,127,2026-01-02,0,22.7,16.37,COMPLETED,2025-03-31 13:05:13.0
1027,128,2025-09-21,0,42.1,17.28,COMPLETED,2025-09-17 14:28:20.0
1028,129,2025-09-19,0,17.69,19.91,COMPLETED,2025-03-07 09:41:55.0
1029,130,2025-02-08,0,36.42,6.93,COMPLETED,2025-04-25 01:23:49.0
1030,131,2025-12-15,0,30.07,18.8,CANCELLED,2025-05-26 04:46:02.0
1031,132,2025-01-24,0,6.11,19.6,COMPLETED,2025-07-28 13:03:54.0
1032,133,2025-01-29,0,27.76,12.9,COMPLETED,2025-11-22 13:18:38.0
1033,134,2025-12-02,0,27.32,9.65,COMPLETED,2025-08-09 04:29:00.0
1034,135,2025-03-23,0,36.54,6.09,COMPLETED,2025-02-01 04:26:46.0
1035,136,2025-07-17,0,33.93,21.16,PENDING,2025-06-21 22:41:17.0
1036,137,2025-06-10,0,22.91,22.84,COMPLETED,2025-05-26 22:13:13.0
1037,138,2025-12-31,0,30.53,23.46,COMPLETED,2025-02-04 19:00:50.0
1038,139,2025-03-29,0,33.77,29.97,COMPLETED,2025-10-24 14:29:12.0
1039,140,2025-09-19,0,43.51,8.44,COMPLETED,2025-01-19 13:56:09.0
1040,141,2025-02-19,0,47.3,27.92,CANCELLED,2025-08-11 13:42:29.0
1041,142,2025-09-17,0,43.68,22.77,COMPLETED,2025-11-27 00:47:07.0
1042,143,2025-01-19,0,42.25,24.3,COMPLETED,2025-08-12 20:37:50.0
1043,144,2025-09-10,0,45.47,9.21,COMPLETED,2025-05-13 07:10:22.0
1044,145,2025-01-29,0,21.5,8.8,COMPLETED,2026-01-10 21:37:55.0
1045,146,2025-06-10,0,23.71,12.6,PENDING,2025-04-14 16:13:07.0
1046,147,2025-11-20,0,23.41,11.42,COMPLETED,2025-08-09 20:59:21.0
1047,148,2025-09-06,0,29.97,12.97,COMPLETED,2025-04-28 17:45:44.0
1048,149,2025-05-24,0,9.68,11.77,COMPLETED,2025-03-22 18:24:37.0
1049,150,2025-07-13,0,25.05,21,COMPLETED,2025-06-16 14:33:08.0
1050,151,2025-10-22,0,30.03,2.53,CANCELLED,2025-08-29 00:35:00.0
1051,152,2025-07-26,0,7.58,18.68,COMPLETED,2025-04-14 20:41:24.0
1052,153,2026-01-10,0,17.05,7.49,COMPLETED,2025-02-15 22:26:54.0
1053,154,2025-10-05,0,34.55,22.25,COMPLETED,2025-12-27 07:21:09.0
1054,155,2025-09-07,0,17.95,25.66,COMPLETED,2025-05-12 17:11:09.0
1055,156,2025-08-14,0,12.35,25.32,PENDING,2025-05-30 10:58:26.0
1056,157,2025-02-07,0,12.87,7.72,COMPLETED,2025-03-11 11:06:07.0
1057,158,2025-09-08,0,48.76,8.18,COMPLETED,2025-11-07 12:35:29.0
1058,159,2025-02-10,0,19.47,12,COMPLETED,2025-12-22 02:32:41.0
1059,160,2025-07-24,0,5.44,15.46,COMPLETED,2025-11-18 09:54:00.0
1060,161,2025-05-11,0,31.25,10.73,CANCELLED,2025-05-30 12:59:15.0
1061,162,2025-10-27,0,11.55,22.91,COMPLETED,2025-01-17 03:07:48.0
1062,163,2025-08-22,0,14.99,15.06,COMPLETED,2025-02-12 19:28:47.0
1063,164,2025-06-04,0,28.77,6.81,COMPLETED,2025-11-16 01:45:40.0
1064,165,2025-04-21,0,17.8,7.33,COMPLETED,2025-03-23 00:31:53.0
1065,166,2026-01-01,0,43.57,27.98,PENDING,2025-02-08 08:33:49.0
1066,167,2025-06-11,0,32.14,29.04,COMPLETED,2025-04-16 10:14:04.0
1067,168,2025-05-14,0,15.41,6.68,COMPLETED,2026-01-03 01:05:05.0
1068,169,2025-03-01,0,13.37,9.58,COMPLETED,2025-05-29 15:45:11.0
1069,170,2025-09-22,0,31.72,18.8,COMPLETED,2025-09-16 18:20:16.0
1070,171,2025-08-21,0,37.25,23.05,CANCELLED,2025-01-30 06:03:43.0
1071,172,2025-07-14,0,25.15,10.83,COMPLETED,2025-05-19 10:18:55.0
1072,173,2025-06-05,0,31.9,26.24,COMPLETED,2025-07-13 10:08:02.0
1073,174,2025-03-02,0,24.29,3.33,COMPLETED,2025-10-07 13:38:13.0
1074,175,2025-11-05,0,18.62,11.68,COMPLETED,2025-02-26 20:53:15.0
1075,176,2025-08-28,0,47.8,1.46,PENDING,2025-10-08 21:05:00.0
1076,177,2025-08-16,0,40.14,16.74,COMPLETED,2025-02-12 10:50:31.0
1077,178,2025-11-29,0,41.64,14.95,COMPLETED,2025-11-26 22:32:14.0
1078,179,2026-01-12,0,49.04,23.21,COMPLETED,2025-07-03 09:10:29.0
1079,180,2025-09-23,0,17.12,17.91,COMPLETED,2025-11-02 06:56:44.0
1080,181,2025-10-31,0,42.68,8.18,CANCELLED,2025-07-02 07:57:18.0
1081,182,2025-05-17,0,17.42,9.48,COMPLETED,2025-12-22 13:19:26.0
1082,183,2025-07-18,0,34.89,15.62,COMPLETED,2025-05-07 22:32:50.0
1083,184,2025-06-28,0,33.34,18,COMPLETED,2025-03-25 13:05:58.0
1084,185,2025-07-15,0,18.63,26.28,COMPLETED,2025-05-30 20:13:29.0
1085,186,2025-10-09,0,41.91,23.68,PENDING,2025-06-05 09:13:14.0
1086,187,2025-06-16,0,33.63,1.97,COMPLETED,2025-11-10 22:18:08.0
1087,188,2025-05-03,0,34.85,14.4,COMPLETED,2025-08-24 11:26:51.0
1088,189,2025-11-22,0,32.71,12.93,COMPLETED,2025-12-30 01:51:06.0
1089,190,2025-10-21,0,18.87,10.29,COMPLETED,2025-02-20 02:30:48.0
1090,191,2025-08-03,0,7.1,18.5,CANCELLED,2025-05-14 16:40:30.0
1091,192,2025-08-03,0,8.03,28.05,COMPLETED,2025-07-14 21:53:48.0
1092,193,2025-10-02,0,33.68,5.44,COMPLETED,2025-06-20 03:00:20.0
1093,194,2025-12-10,0,21.42,24.29,COMPLETED,2025-04-04 13:21:54.0
1094,195,2025-07-24,0,17.65,21.45,COMPLETED,2025-09-04 04:02:19.0
1095,196,2025-02-04,0,38.94,13.9,PENDING,2025-05-28 16:01:36.0
1096,197,2025-10-02,0,46.2,21.95,COMPLETED,2025-04-06 09:04:31.0
1097,198,2025-02-05,0,45.79,21.34,COMPLETED,2025-02-03 08:31:57.0
1098,199,2025-09-07,0,26.37,9.4,COMPLETED,2025-04-30 13:47:27.0
1099,200,2025-02-23,0,37.16,4.08,COMPLETED,2025-03-06 05:12:42.0
1100,201,2025-10-04,0,13.4,22.43,CANCELLED,2025-03-31 20:52:14.0
1101,202,2026-01-02,0,16.92,5.78,COMPLETED,2025-06-03 03:12:02.0
1102,203,2025-02-19,0,10.26,12.45,COMPLETED,2025-11-12 20:06:16.0
1103,204,2025-12-20,0,39.43,16.23,COMPLETED,2025-04-23 13:06:43.0
1104,205,2025-01-27,0,19.66,13.74,COMPLETED,2025-08-26 12:09:56.0
1105,206,2025-01-23,0,33.54,13.81,PENDING,2025-05-27 18:43:52.0
1106,207,2025-12-02,0,24.93,8.91,COMPLETED,2025-01-21 21:01:07.0
1107,208,2025-12-14,0,45.92,19.42,COMPLETED,2025-04-15 11:52:05.0
1108,209,2025-07-26,0,24.99,5.22,COMPLETED,2025-01-25 07:05:43.0
1109,210,2026-01-05,0,32.44,8.03,COMPLETED,2025-11-09 01:12:55.0
1110,211,2025-12-31,0,10.28,28.23,CANCELLED,2026-01-12 08:27:31.0
1111,212,2025-05-13,0,15.21,20.37,COMPLETED,2025-09-21 00:00:22.0
1112,213,2025-03-27,0,37.81,3.54,COMPLETED,2025-03-05 00:16:57.0
1113,214,2025-09-07,0,29.65,15.18,COMPLETED,2025-08-24 23:55:11.0
1114,215,2025-05-28,0,5.52,23.17,COMPLETED,2025-12-04 06:15:24.0
1115,216,2025-11-10,0,41,11.47,PENDING,2025-09-01 16:36:55.0
1116,217,2025-06-22,0,29.32,4.89,COMPLETED,2025-12-13 19:15:24.0
1117,218,2025-08-29,0,39.54,27.16,COMPLETED,2025-01-15 10:54:07.0
1118,219,2025-08-04,0,22.02,12.08,COMPLETED,2025-05-22 15:19:08.0
1119,220,2025-03-05,0,9.92,28.34,COMPLETED,2025-02-14 02:50:01.0
1120,221,2025-11-10,0,21.22,25.31,CANCELLED,2025-08-09 12:55:15.0
1121,222,2025-07-30,0,10.59,4.86,COMPLETED,2025-12-08 00:21:18.0
1122,223,2025-07-30,0,45.95,3.19,COMPLETED,2025-11-03 01:02:50.0
1123,224,2025-08-16,0,32.14,16.72,COMPLETED,2025-06-10 12:12:37.0
1124,225,2025-05-18,0,8.29,3.38,COMPLETED,2025-12-26 14:44:00.0
1125,226,2025-01-15,0,30.65,9.89,PENDING,2025-10-15 17:07:13.0
1126,227,2025-12-04,0,26.15,15.69,COMPLETED,2025-10-28 02:06:09.0
1127,228,2025-05-18,0,24.44,9.67,COMPLETED,2025-03-26 16:55:09.0
1128,229,2025-08-30,0,32.12,16.55,COMPLETED,2025-05-27 13:49:27.0
1129,230,2025-02-10,0,27.24,14.41,COMPLETED,2026-01-06 09:17:46.0
1130,231,2025-08-01,0,14.43,8.98,CANCELLED,2025-04-01 22:41:57.0
1131,232,2025-08-30,0,24.98,18.05,COMPLETED,2025-12-06 18:07:42.0
1132,233,2025-08-01,0,25.89,21.06,COMPLETED,2025-03-07 02:17:05.0
1133,234,2025-05-10,0,16.22,5.55,COMPLETED,2025-10-02 19:29:32.0
1134,235,2025-03-16,0,20.51,19.51,COMPLETED,2025-12-01 19:24:46.0
1135,236,2025-06-24,0,24.46,27.07,PENDING,2025-03-17 03:29:17.0
1136,237,2025-07-09,0,32.52,24.93,COMPLETED,2025-09-12 23:50:39.0
1137,238,2025-12-08,0,5.19,18.69,COMPLETED,2025-12-04 03:38:57.0
1138,239,2025-10-01,0,21.07,25.1,COMPLETED,2025-09-01 12:56:45.0
1139,240,2026-01-07,0,45.25,11,COMPLETED,2025-06-23 01:51:07.0
1140,241,2025-02-06,0,13.91,2.9,CANCELLED,2025-09-11 22:37:45.0
1141,242,2025-05-09,0,25.53,3.35,COMPLETED,2025-10-30 19:09:08.0
1142,243,2025-02-01,0,12.86,22.64,COMPLETED,2025-07-21 16:04:12.0
1143,244,2025-02-09,0,21.26,25.5,COMPLETED,2025-01-27 00:32:57.0
1144,245,2025-03-19,0,9.52,4.43,COMPLETED,2025-07-26 02:10:41.0
1145,246,2025-08-02,0,13.92,7.06,PENDING,2025-04-20 05:12:10.0
1146,247,2025-03-19,0,28.51,7.4,COMPLETED,2025-05-05 01:08:18.0
1147,248,2025-11-21,0,27.59,25.31,COMPLETED,2025-04-09 05:12:54.0
1148,249,2025-06-28,0,36.67,14.09,COMPLETED,2025-10-18 02:29:13.0
1149,250,2025-02-23,0,49.1,1.88,COMPLETED,2025-07-29 03:02:37.0
1150,251,2025-04-01,0,30.71,24.61,CANCELLED,2026-01-03 19:30:45.0
1151,252,2025-09-01,0,25.47,3.06,COMPLETED,2025-12-05 14:58:28.0
1152,253,2025-07-29,0,47.71,25.17,COMPLETED,2025-07-28 04:03:03.0
1153,254,2025-12-09,0,29.92,9.5,COMPLETED,2025-04-12 12:14:25.0
1154,255,2025-04-25,0,17.88,1.88,COMPLETED,2025-03-18 04:57:11.0
1155,256,2025-01-28,0,46.36,29.04,PENDING,2025-07-18 03:36:38.0
1156,257,2025-02-26,0,13.88,21.81,COMPLETED,2025-03-21 19:36:31.0
1157,258,2025-09-10,0,44.38,13.26,COMPLETED,2025-06-05 08:46:27.0
1158,259,2025-05-12,0,46.96,15.27,COMPLETED,2025-03-22 04:57:56.0
1159,260,2025-05-19,0,17.6,25.31,COMPLETED,2025-10-03 00:30:56.0
1160,261,2025-07-24,0,7.44,5.52,CANCELLED,2025-10-18 11:16:00.0
1161,262,2025-12-23,0,10.91,16.08,COMPLETED,2025-10-08 16:39:23.0
1162,263,2025-01-17,0,26.67,2.81,COMPLETED,2025-03-10 08:07:16.0
1163,264,2025-02-19,0,49.88,28.54,COMPLETED,2025-05-15 13:18:15.0
1164,265,2025-04-07,0,28.93,25.33,COMPLETED,2025-04-30 01:56:11.0
1165,266,2025-09-14,0,27.21,21.64,PENDING,2025-11-26 11:26:28.0
1166,267,2025-02-25,0,19.64,9.02,COMPLETED,2025-04-16 02:30:38.0
1167,268,2025-03-14,0,10.92,1.99,COMPLETED,2025-11-03 13:33:41.0
1168,269,2025-09-10,0,13.38,2.78,COMPLETED,2026-01-07 11:06:04.0
1169,270,2025-12-25,0,26.91,22.84,COMPLETED,2025-03-02 09:36:07.0
1170,271,2025-05-10,0,40.1,20.19,CANCELLED,2025-10-16 20:19:56.0
1171,272,2025-02-28,0,21.76,8.89,COMPLETED,2025-08-05 03:38:02.0
1172,273,2025-07-27,0,19.89,16.11,COMPLETED,2025-01-19 17:35:11.0
1173,274,2025-04-05,0,29.74,12.83,COMPLETED,2025-09-05 22:51:26.0
1174,275,2025-08-27,0,24.46,29.48,COMPLETED,2025-02-22 16:11:35.0
1175,276,2025-10-08,0,29.94,14.2,PENDING,2025-09-14 05:57:47.0
1176,277,2025-05-14,0,10.56,25.95,COMPLETED,2025-01-31 18:33:26.0
1177,278,2025-07-20,0,36.63,16.46,COMPLETED,2025-08-02 13:26:19.0
1178,279,2025-09-21,0,27.53,28.49,COMPLETED,2025-10-30 21:06:33.0
1179,280,2025-03-03,0,49.27,17.52,COMPLETED,2025-09-08 16:19:32.0
1180,281,2025-05-18,0,40.89,22.13,CANCELLED,2025-06-05 09:43:54.0
1181,282,2025-05-09,0,24.9,16.81,COMPLETED,2025-04-25 10:06:12.0
1182,283,2025-06-01,0,6.95,27.2,COMPLETED,2025-09-20 10:44:52.0
1183,284,2025-12-28,0,14.38,6.76,COMPLETED,2025-09-08 08:49:02.0
1184,285,2025-02-17,0,28.49,6.53,COMPLETED,2025-09-04 16:13:28.0
1185,286,2025-12-16,0,41.24,26.76,PENDING,2025-04-05 02:21:37.0
1186,287,2025-03-15,0,26.11,6.37,COMPLETED,2025-05-24 16:46:05.0
1187,288,2025-07-02,0,48.99,21.27,COMPLETED,2025-12-30 09:45:26.0
1188,289,2025-10-20,0,36.97,15.41,COMPLETED,2025-02-02 19:45:04.0
1189,290,2025-01-14,0,5.03,2.46,COMPLETED,2025-09-30 06:53:26.0
1190,291,2025-11-12,0,39.37,8.63,CANCELLED,2025-07-05 05:49:35.0
1191,292,2025-02-14,0,37.93,24.03,COMPLETED,2025-10-26 03:05:17.0
1192,293,2026-01-04,0,11.24,17.21,COMPLETED,2025-02-03 20:10:10.0
1193,294,2025-03-31,0,25.6,4.52,COMPLETED,2025-07-18 22:15:04.0
1194,295,2025-10-07,0,46.11,8.16,COMPLETED,2025-10-26 05:52:24.0
1195,296,2025-08-12,0,15.98,22.92,PENDING,2025-03-09 14:14:52.0
1196,297,2025-04-13,0,23.02,8.47,COMPLETED,2025-12-29 19:55:12.0
1197,298,2025-10-28,0,16.21,19.35,COMPLETED,2025-12-17 20:16:36.0
1198,299,2025-09-30,0,25.42,26.58,COMPLETED,2025-01-18 07:32:15.0
1199,300,2025-06-30,0,35.7,29.74,COMPLETED,2025-03-07 14:25:41.0
1200,1,2025-06-05,0,38.48,17.85,CANCELLED,2025-09-17 01:31:38.0
1201,2,2025-08-06,0,41.91,16.19,COMPLETED,2025-07-15 16:10:29.0
1202,3,2025-05-30,0,38.48,5.62,COMPLETED,2025-08-13 23:37:47.0
1203,4,2025-10-15,0,41.28,4.91,COMPLETED,2025-02-11 10:29:26.0
1204,5,2025-11-13,0,28.43,17.33,COMPLETED,2025-11-29 15:29:26.0
1205,6,2025-01-20,0,24.21,9.29,PENDING,2025-09-22 04:14:02.0
1206,7,2025-06-10,0,24.84,27.92,COMPLETED,2025-09-15 19:13:50.0
1207,8,2025-11-22,0,10.07,10.92,COMPLETED,2025-02-28 04:22:49.0
1208,9,2025-05-18,0,42.25,16.59,COMPLETED,2025-03-07 03:53:06.0
1209,10,2025-12-20,0,17.59,11.02,COMPLETED,2025-08-28 01:30:01.0
1210,11,2025-11-20,0,23.75,14.16,CANCELLED,2025-07-31 08:19:21.0
1211,12,2025-12-23,0,39.55,29.74,COMPLETED,2025-08-01 14:09:57.0
1212,13,2025-01-22,0,25.03,4.11,COMPLETED,2025-07-07 22:31:17.0
1213,14,2025-12-03,0,17.46,5.72,COMPLETED,2025-10-31 16:38:40.0
1214,15,2025-11-06,0,27.91,19.81,COMPLETED,2025-06-16 23:37:00.0
1215,16,2025-02-06,0,43.96,11.77,PENDING,2025-10-02 00:27:02.0
1216,17,2025-06-18,0,36.35,8.88,COMPLETED,2025-09-22 00:40:16.0
1217,18,2025-12-12,0,26.61,9.64,COMPLETED,2025-09-22 02:20:26.0
1218,19,2025-02-05,0,5.75,17.65,COMPLETED,2025-12-30 06:37:25.0
1219,20,2025-11-02,0,17.45,23.01,COMPLETED,2025-06-20 06:18:51.0
1220,21,2025-02-23,0,6.59,25.48,CANCELLED,2025-10-13 17:43:46.0
1221,22,2025-08-23,0,27.71,3.16,COMPLETED,2025-03-11 19:11:51.0
1222,23,2025-09-11,0,13.38,13.5,COMPLETED,2025-01-14 12:26:10.0
1223,24,2025-11-20,0,37.25,20.11,COMPLETED,2025-04-26 18:28:01.0
1224,25,2025-12-02,0,37.64,23.12,COMPLETED,2025-11-22 00:19:01.0
1225,26,2025-10-14,0,18.01,23.01,PENDING,2025-02-14 16:53:18.0
1226,27,2025-07-28,0,35.66,17.08,COMPLETED,2025-09-23 21:03:46.0
1227,28,2025-06-24,0,46.47,23.23,COMPLETED,2025-12-17 15:33:28.0
1228,29,2025-06-28,0,27.18,24.92,COMPLETED,2025-09-17 03:54:48.0
1229,30,2025-08-30,0,25.06,4.6,COMPLETED,2025-02-15 16:54:20.0
1230,31,2025-02-25,0,36.61,9.88,CANCELLED,2025-10-20 05:18:53.0
1231,32,2025-11-01,0,48.07,1.73,COMPLETED,2025-12-25 02:02:17.0
1232,33,2025-04-17,0,20.16,6.16,COMPLETED,2025-08-04 08:10:41.0
1233,34,2025-06-20,0,28.31,14.86,COMPLETED,2025-09-07 21:14:16.0
1234,35,2025-04-26,0,22.93,17.04,COMPLETED,2025-02-03 04:51:20.0
1235,36,2025-08-10,0,42.85,27.49,PENDING,2025-02-25 16:25:25.0
1236,37,2025-05-10,0,16.51,10.27,COMPLETED,2025-07-08 17:32:50.0
1237,38,2025-11-14,0,40.24,19.13,COMPLETED,2025-01-14 19:17:37.0
1238,39,2025-08-09,0,8.1,11.82,COMPLETED,2025-08-03 11:54:25.0
1239,40,2025-10-14,0,40.29,28.9,COMPLETED,2025-10-30 06:24:59.0
1240,41,2026-01-05,0,37.94,22.65,CANCELLED,2025-11-30 00:47:53.0
1241,42,2025-08-05,0,16.01,13.15,COMPLETED,2025-10-09 09:55:05.0
1242,43,2025-02-22,0,22.02,8.7,COMPLETED,2025-03-28 13:23:38.0
1243,44,2025-09-30,0,6.7,23.91,COMPLETED,2025-06-21 20:48:47.0
1244,45,2025-01-28,0,33.16,22.67,COMPLETED,2025-09-03 16:03:25.0
1245,46,2025-04-17,0,34.26,2.36,PENDING,2025-11-11 15:24:13.0
1246,47,2025-08-17,0,29.78,26.75,COMPLETED,2025-03-22 22:33:08.0
1247,48,2025-09-24,0,24.81,17,COMPLETED,2025-04-19 22:11:11.0
1248,49,2025-11-25,0,18.49,2.81,COMPLETED,2025-03-03 09:20:02.0
1249,50,2025-12-12,0,19.96,5.13,COMPLETED,2025-06-18 21:02:12.0
1250,51,2025-05-26,0,31.33,10.06,CANCELLED,2025-08-01 23:04:54.0
1251,52,2025-03-19,0,23.68,17.2,COMPLETED,2025-08-24 22:54:27.0
1252,53,2025-05-04,0,10.42,24.33,COMPLETED,2025-01-18 09:12:10.0
1253,54,2025-08-07,0,5.41,11.84,COMPLETED,2025-08-11 03:31:02.0
1254,55,2025-10-01,0,33.55,28.01,COMPLETED,2025-04-17 13:09:04.0
1255,56,2025-05-08,0,48.68,29.89,PENDING,2026-01-04 13:21:07.0
1256,57,2025-05-10,0,19.76,20.2,COMPLETED,2025-08-29 20:40:10.0
1257,58,2025-08-30,0,46.97,4.84,COMPLETED,2025-06-10 21:48:47.0
1258,59,2025-10-27,0,7.69,24.45,COMPLETED,2025-06-22 04:30:22.0
1259,60,2025-12-19,0,32.25,17.13,COMPLETED,2025-12-06 23:25:36.0
1260,61,2025-05-13,0,36.15,24.16,CANCELLED,2025-04-19 10:40:36.0
1261,62,2025-08-01,0,46.65,5.61,COMPLETED,2025-08-15 00:36:11.0
1262,63,2025-02-06,0,49.73,18.61,COMPLETED,2025-04-06 23:23:49.0
1263,64,2025-09-24,0,11.25,18.17,COMPLETED,2025-09-20 22:07:12.0
1264,65,2025-02-14,0,48.86,24.84,COMPLETED,2025-11-03 22:55:13.0
1265,66,2025-09-07,0,36.1,29.37,PENDING,2025-02-16 23:05:40.0
1266,67,2025-11-07,0,32.59,16.89,COMPLETED,2025-07-14 15:20:18.0
1267,68,2025-06-02,0,46.85,16.21,COMPLETED,2025-01-30 06:41:08.0
1268,69,2025-09-15,0,37.85,14.86,COMPLETED,2025-11-24 15:38:24.0
1269,70,2025-02-20,0,11.99,13.62,COMPLETED,2025-06-03 14:29:32.0
1270,71,2025-09-17,0,17.13,5.16,CANCELLED,2025-05-12 10:55:05.0
1271,72,2025-12-17,0,37.61,27.22,COMPLETED,2025-11-28 11:04:42.0
1272,73,2025-12-30,0,33.38,22.82,COMPLETED,2025-08-15 02:13:02.0
1273,74,2025-09-26,0,29.05,1.16,COMPLETED,2025-03-08 16:19:25.0
1274,75,2025-09-23,0,20.59,7.84,COMPLETED,2025-12-20 05:02:49.0
1275,76,2025-03-07,0,35.76,11.65,PENDING,2025-10-09 11:41:43.0
1276,77,2025-04-24,0,8.84,27.24,COMPLETED,2025-10-31 22:53:15.0
1277,78,2025-09-27,0,6.23,27.81,COMPLETED,2025-10-18 23:55:48.0
1278,79,2025-10-15,0,48.43,26.06,COMPLETED,2025-08-12 19:27:07.0
1279,80,2025-08-14,0,44.72,1.84,COMPLETED,2025-10-26 10:43:49.0
1280,81,2025-10-15,0,18.51,27.47,CANCELLED,2025-02-14 18:03:16.0
1281,82,2025-07-27,0,28.85,24.35,COMPLETED,2025-05-27 09:29:17.0
1282,83,2025-12-15,0,37.13,6.75,COMPLETED,2025-04-13 20:29:32.0
1283,84,2025-03-13,0,41.11,26.33,COMPLETED,2025-12-26 20:29:54.0
1284,85,2025-09-05,0,7.17,26.3,COMPLETED,2025-09-01 07:19:59.0
1285,86,2025-04-13,0,42.29,11.4,PENDING,2025-10-03 03:18:59.0
1286,87,2025-06-09,0,32.75,25.15,COMPLETED,2025-04-28 02:33:06.0
1287,88,2025-08-13,0,6.56,2.9,COMPLETED,2025-06-26 14:06:23.0
1288,89,2025-05-22,0,11.7,29.29,COMPLETED,2025-09-18 01:43:52.0
1289,90,2025-10-26,0,12.75,26.9,COMPLETED,2025-03-27 05:38:30.0
1290,91,2025-03-27,0,9.64,28.58,CANCELLED,2025-11-24 23:40:18.0
1291,92,2025-03-16,0,40.9,9.14,COMPLETED,2025-06-08 11:22:14.0
1292,93,2026-01-07,0,38.15,23.78,COMPLETED,2025-11-12 07:44:17.0
1293,94,2025-04-28,0,22.44,15.29,COMPLETED,2025-03-12 21:39:44.0
1294,95,2025-02-12,0,38.55,19.1,COMPLETED,2025-02-25 15:48:41.0
1295,96,2025-06-20,0,44.18,6.26,PENDING,2025-04-24 08:07:55.0
1296,97,2025-03-04,0,12.81,3.08,COMPLETED,2025-12-24 09:31:48.0
1297,98,2025-01-22,0,39.49,25.53,COMPLETED,2025-11-17 08:38:40.0
1298,99,2025-11-18,0,42.06,15.48,COMPLETED,2025-06-14 15:07:51.0
1299,100,2025-05-29,0,33.77,26.45,COMPLETED,2025-06-04 18:35:26.0
1300,101,2025-09-05,0,32.81,26.54,CANCELLED,2025-11-26 17:50:52.0
1301,102,2025-08-11,0,30.13,12.27,COMPLETED,2025-06-21 09:57:43.0
1302,103,2025-02-20,0,31.97,6.84,COMPLETED,2025-04-04 05:13:59.0
1303,104,2025-12-27,0,8.35,16.17,COMPLETED,2025-05-16 10:31:56.0
1304,105,2025-10-03,0,6.02,6.39,COMPLETED,2025-03-25 14:05:29.0
1305,106,2025-06-21,0,10.69,22.84,PENDING,2025-11-13 14:42:39.0
1306,107,2025-06-22,0,17.81,22.75,COMPLETED,2025-09-11 13:30:27.0
1307,108,2026-01-02,0,21.66,14.01,COMPLETED,2025-10-06 04:16:15.0
1308,109,2025-09-02,0,27.71,1.29,COMPLETED,2025-01-18 04:59:45.0
1309,110,2025-08-09,0,30.65,9.3,COMPLETED,2025-04-11 21:10:18.0
1310,111,2025-04-06,0,17.28,25.09,CANCELLED,2026-01-06 00:51:57.0
1311,112,2025-03-12,0,21.61,24.68,COMPLETED,2025-08-09 19:18:10.0
1312,113,2025-03-10,0,35.82,12.22,COMPLETED,2025-11-04 02:28:42.0
1313,114,2025-04-08,0,33.38,23.44,COMPLETED,2025-02-13 22:42:01.0
1314,115,2025-02-17,0,33.39,14.52,COMPLETED,2025-08-01 23:27:18.0
1315,116,2025-02-08,0,42.68,25.17,PENDING,2025-10-10 15:26:11.0
1316,117,2025-12-05,0,14.5,23.19,COMPLETED,2025-07-24 16:29:19.0
1317,118,2025-05-22,0,41.43,13.16,COMPLETED,2025-12-25 11:58:17.0
1318,119,2025-09-26,0,5.74,24.85,COMPLETED,2025-08-17 23:16:51.0
1319,120,2025-07-16,0,30.63,18.18,COMPLETED,2025-08-17 12:34:50.0
1320,121,2025-01-24,0,11.16,16.32,CANCELLED,2025-03-29 23:35:07.0
1321,122,2026-01-12,0,15,6.33,COMPLETED,2025-10-07 14:53:07.0
1322,123,2025-11-24,0,26.42,13.65,COMPLETED,2025-09-04 05:57:42.0
1323,124,2025-08-17,0,10.4,1.44,COMPLETED,2025-02-27 07:03:45.0
1324,125,2025-07-20,0,31.82,15.2,COMPLETED,2025-07-19 17:15:02.0
1325,126,2025-11-08,0,15.62,14.84,PENDING,2025-11-21 21:07:14.0
1326,127,2025-05-02,0,14.41,18.28,COMPLETED,2025-10-09 09:26:58.0
1327,128,2025-10-31,0,21.47,10.28,COMPLETED,2025-03-01 01:12:12.0
1328,129,2025-04-08,0,49.75,8.01,COMPLETED,2025-02-08 02:13:58.0
1329,130,2025-12-21,0,5.78,16.2,COMPLETED,2025-10-17 07:37:18.0
1330,131,2025-05-07,0,14.07,25.07,CANCELLED,2025-12-24 12:29:11.0
